Arizona,Phoenix,Arizona Grand Resort & Spa,https://s3-media4.fl.yelpcdn.com/bphoto/BpP6KS2LLEzuv5ALvuhfDg/o.jpg,https://www.yelp.com/biz/arizona-grand-resort-and-spa-phoenix-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,531
Pennsylvania,Philadelphia,Philadelphia Marriott Downtown,https://s3-media4.fl.yelpcdn.com/bphoto/R5XlcycnXJRU9mWikNwIow/o.jpg,https://www.yelp.com/biz/philadelphia-marriott-downtown-philadelphia-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,496
Pennsylvania,Philadelphia,Philadelphia 201 Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/NQxb8cMxpSsKuQksbsawaQ/o.jpg,https://www.yelp.com/biz/philadelphia-201-hotel-philadelphia?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,2.5,474
Pennsylvania,Philadelphia,Loews Philadelphia Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/x-LRgunMNKkN-6j7wC5fsQ/o.jpg,https://www.yelp.com/biz/loews-philadelphia-hotel-philadelphia?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,437
Pennsylvania,Philadelphia,Kimpton Hotel Monaco Philadelphia,https://s3-media2.fl.yelpcdn.com/bphoto/xksihBG1pwQbX3folUQ_3w/o.jpg,https://www.yelp.com/biz/kimpton-hotel-monaco-philadelphia-philadelphia?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,378
Pennsylvania,Philadelphia,Kimpton Hotel Palomar Philadelphia,https://s3-media4.fl.yelpcdn.com/bphoto/P6zn6_BKaIO9h6JRoDmOpQ/o.jpg,https://www.yelp.com/biz/kimpton-hotel-palomar-philadelphia-philadelphia?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,376
Texas,San Antonio,Hotel Valencia Riverwalk,https://s3-media4.fl.yelpcdn.com/bphoto/LLmDvR-U0xq20P6mqF8tsw/o.jpg,https://www.yelp.com/biz/hotel-valencia-riverwalk-san-antonio?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,385
Texas,San Antonio,JW Marriott San Antonio Hill Country Resort & Spa,https://s3-media2.fl.yelpcdn.com/bphoto/CF3j5oKOMaNOG8XLYF_IkA/o.jpg,https://www.yelp.com/biz/jw-marriott-san-antonio-hill-country-resort-and-spa-san-antonio-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,378
Texas,San Antonio,Hotel Contessa,https://s3-media3.fl.yelpcdn.com/bphoto/TDUBrmx6NKfemXo1WbhLOA/o.jpg,https://www.yelp.com/biz/hotel-contessa-san-antonio-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,307
Texas,San Antonio,Grand Hyatt San Antonio,https://s3-media2.fl.yelpcdn.com/bphoto/IdKFnR_X9Dyy3iiFjGC1vA/o.jpg,https://www.yelp.com/biz/grand-hyatt-san-antonio-san-antonio?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,294
Texas,San Antonio,The Westin Riverwalk - San Antonio,https://s3-media4.fl.yelpcdn.com/bphoto/NGusLVGXsDXV1waNe_84tQ/o.jpg,https://www.yelp.com/biz/the-westin-riverwalk-san-antonio-san-antonio-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,271
California,San Diego,Hotel del Coronado,https://s3-media1.fl.yelpcdn.com/bphoto/1FODx5Gjaxz7lfB_q3MzxA/o.jpg,https://www.yelp.com/biz/hotel-del-coronado-coronado?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,1547
California,San Diego,Manchester Grand Hyatt San Diego,https://s3-media3.fl.yelpcdn.com/bphoto/QvMJC8HWTYEa1AUFCaFOWg/o.jpg,https://www.yelp.com/biz/manchester-grand-hyatt-san-diego-san-diego-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,1294
California,San Diego,Town and Country San Diego,https://s3-media4.fl.yelpcdn.com/bphoto/W3IYdgxiEDAqnthMWFckKg/o.jpg,https://www.yelp.com/biz/town-and-country-san-diego-san-diego-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,2.5,1275
California,San Diego,Hard Rock Hotel San Diego,https://s3-media2.fl.yelpcdn.com/bphoto/eqbbIjB6IpRsqqx_hzvdMA/o.jpg,https://www.yelp.com/biz/hard-rock-hotel-san-diego-san-diego-7?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,1160
California,San Diego,Hilton San Diego Bayfront,https://s3-media3.fl.yelpcdn.com/bphoto/RX96UfdNR38ZjG3KOn2e5w/o.jpg,https://www.yelp.com/biz/hilton-san-diego-bayfront-san-diego-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,1107
Texas,Dallas,Hilton Anatole,https://s3-media2.fl.yelpcdn.com/bphoto/6avWubbmgMCVay26yArriw/o.jpg,https://www.yelp.com/biz/hilton-anatole-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,498
Texas,Dallas,Omni Dallas Hotel,https://s3-media4.fl.yelpcdn.com/bphoto/4oXI08YZJeequ9hITgwsOA/o.jpg,https://www.yelp.com/biz/omni-dallas-hotel-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,447
Texas,Dallas,Sheraton Dallas Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/q_lVSwYVSZemqoCfxuSYpg/o.jpg,https://www.yelp.com/biz/sheraton-dallas-hotel-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,2.5,420
Texas,Dallas,Hyatt Regency Dallas,https://s3-media3.fl.yelpcdn.com/bphoto/4PrhIsSrEBysf_QBmpjVWA/o.jpg,https://www.yelp.com/biz/hyatt-regency-dallas-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,388
Texas,Dallas,The Adolphus - Autograph Collection,https://s3-media2.fl.yelpcdn.com/bphoto/Og4HsIUFda6MTs8YZiIpIA/o.jpg,https://www.yelp.com/biz/the-adolphus-autograph-collection-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,335
California,San Jose,Fairmont San Jose,https://s3-media3.fl.yelpcdn.com/bphoto/yboVxsgs08bzaXJ3yoFF-Q/o.jpg,https://www.yelp.com/biz/fairmont-san-jose-san-jose?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,877
